756,44174437371622894324178478835161387360634726440105292156940563876511574514442122784660251180450620029046120929952789609836687206310494301245811737217210458992
92,7540113804746346429
261,1571408518427546378167846658524186148133445300987550786
664,2620041219234060226985913023558272390379688274611009074075837982325183328477215089203884050288774480179980018911596319321075879269128954923
623,7076440730967596155785757746439631686324456941574204271664446368107025465223834275134631306233677723547296026061459919260564617057
384,79757008057644623350300078764807923712509139103039448418553259155159833079730688
805,768361152100959250178480889064026089984913622167813920846853669841286395196956506673041345447602596668288382652275242455523016515446441693531542597550393503668386013305
51,20365011074
316,490466463202844446442404046536715720760753273372111614880764689587
839,9798174451120912445558785144649757148082243494220523290580147486639333658127841144016820895796354650742381254461383043036431993463924350848845186326770158156487270591499492561
409,13380115429233940095604389734410310117100995067992702323161470502791037473665635425809
464,4176188314410464025148116525118839856571907649518456624120477965205524606115754507996484677228773
949,954521236278588975816913938063968779260873747465795884949378312109678175647627296076764558944928968059888214242449760455065605370660692836050793012165747204003730731419160152751883337579046951711449
896,8006462277582187659515819010005631083285326436520662969075190367723975226011685499453801676865275236376322149753593676553210972296951449120936850931134870481678508226750540122559762585797
103,1500520536206896083277
843,67157686771085269622692645021900068819622336462737624454029408185875149817150463332571247360871656942898891584039546898753976729996123693165480529186743586458877797867773133762
150,9969216677189303386214405760200
507,4048075506598755342460460098432195208198709276580434935765176967026774733585835809797669102696140760835138
391,2315700212878644019141884587055058551781936851295739770295042651311250305217930509
705,970066202977562212558683426760773016559904631977220423547980211057068777324159443678590358026859129109599109446646966713225742014317926940054191330
895,4948265817189687251278192966118519675791295708840092626373000529473311690335304579228459712399671477874446114473157611826874747748895075805776575168244218202927718728049260887482613336605
637,5965431141839504779543525917207871754093499920413366304891874389235004007404715985626228814196262140122006363326279927034728324129417
151,16130531424904581415797907386349
249,4880197746793002076754294951020699004973287771475874
420,2662710205480735617346452022100755074809023407208374441801919604845563638678145849451440
550,3923892811677015020359893809756397635478575034984185810645229419917883032980568363855269097880889736899565213021775
711,17407131716929811937470930457169873818514090034742839348872816448963868239428102701727913536319497981881573257540890717371147451899569048603532804514
117,1264937032042997393488322
470,74938658661142424746936931013871484819301255773627024651689719443505027723135990224027850523592585
17,1597
499,86168291600238450732788312165664788095941068326060883324529903470149056115823592713458328176574447204501
466,10933402950546727102797660073653500548627122340272799315506394167390200192685406718502163069409863
807,2011595611835338993891308327102733537615455242513357158345612749706882914629542593972362930557273257472624629067396578987884536384233104006416432124798818261534841714338
185,205697230343233228174223751303346572685
53,53316291173
967,5515223538018437384432120575390553360788908297090600033106209179097074511067149496437663732272393803583183672326454639004446909302018142314209719068465787986519545480391806609399928589476584172553485453
191,3691087032412706639440686994833808526209
224,29090180355503362256910111038089984964854261893
768,14224031644645713029810656196961493453398468120213455059519429934315237567222386077810571334605514604369126745521886450576830062759380735191550915154818859836416
797,16355517010639888098974029364030659245689126449265321319084097426210528612213393597652457915404409830743835459810176308190644280659109009489768244496459209529554730677
733,689374636946030607164118379669031839654936124636838495672895048867953022990712069978982301882527783885513071090614806918872975214854794262712758044094153
848,744790159320431534981252001673784518042249407420658871661366380295519475164158849195779435263551520934950135861679226447484349617516194604460704020238477049606469591515596361701
492,2967795697064976427862421836334141336150900792786444618288545455102252664927332007624673682829385529104
653,13165703827079947192981404624962180048698889314434312908707212291805112500495718070970869667593524399011143324564509888140676510958522773
20,6765
874,202168075213672079260596535859701544874888296353804821387604809476395330074306063188656721192740907117768741920485668645381749874481665847487428943700400124657530952603334596459522807
479,5696323922575865414847061494575945648081290145228607189038829076215134884313127297923138542545712321
754,16873133642056375905587710582599649871950164914626667247549740605066847393904820916710717780724785740147644757432744668969451486247747335959167429000482522247
901,88793027306605937532517516910637647045239090036365766884466525589158360259770006891772711976920559280382807770394537471560061517120086971996377683290300054868066659454250625417891167369401
684,39633363350150665433335490556348985189574179795039333969368895830540407820581547578204201061028307874718885735558275776690548029037838240694288
530,259396630450514843945535792456880074043523940756078363514486570322782139633750401577338505233670220572153381665
730,162739276283501244124756087767735373906472830448785595444791118602635576263137636820389565846932504758982224971301111887867792593925413077367960260589015
47,2971215073
478,3520521795081009298133389068150256767486070420752187588072561774116509929361729683723821683646575039
109,26925748508234281076009
121,8670007398507948658051921
445,446698926797525733283994464723773897373051547730509482206718754667074636645528022516256487945
240,64202014863723094126901777428873111802307548623680
453,20985341020594289480596202471862246559405946478745659997715004840583924030397583511583383173698
243,271964099255182923543922814194423915162591622175362
928,38998252765372722263245495576480293668716890845206878575079040726248313269008421436968448254300074039373991611106131177579550927210592428323178729859320374241974749223602222638642806869769919611
336,7419286156446180413982701248558426914965375890066879843604199271253952
646,453451245710105664639547812980537405595703162301723672881541665201938976661355778222083513397766239269055001978186519308745237998354703
120,5358359254990966640871840
710,10758199047708937184349496107386074509501318192717122040102012754220284052477044258120122165446328847537283397282225827517813939685440914509701228905
860,239820118265953088038145437511237497044699584020285287192916468822142124682166269777110003547171459506578561471840683878010615797658560919027914703304747784934322068108673344179645
35,9227465
23,28657
524,14455678767661239941060750283349851372786616456634781515481577509301997444983826731071749118079998628070030493
863,1015894323346616269723602460957302261307157373288605443541220300338514618174799279488463268089611549972021198594104818105094310193558938390401521163943442165665536448660470199700417
108,16641027750620563662096
718,505406353675742234083432988996586318812313027234922212847655311233104925710191732091847772413511732637497722573027640822525677705801681909300304870559
450,4953967011875066473162524925231604047727791871346061001150551747313593851366517214899257280600
321,5439356428629292972296177350244602806380313370817060034433662955746
472,196191955446197556957565929345772792668594307949581132632670453793550007197467505024573547039776939
862,627857220806284678880873949234269879175928478654445365367068384580328371428482774632786635818391504739299880032972750991552462995608749654714717933624094975299929258384571771940031
714,73737793246207310181111783586281770474544906489662762126822474855332172823238396621423984939851151640719286567187123807149070235069588974830000871352
451,8015687004359611503716838773315321255839077303699799498282226546635165089515533148342062946549
264,6656593304481317393598839952151746590023553382130993248
915,74852416689513581914218640394029625042908640701722712256659178051380608581260960849559158401536613423078878547695333196930635547927006865247089657327556475114995900155941363699681600253262210
857,56613850282803917571020710912352273128359037207464294769554425049946119446134200380023253900925711945706952706742082593051847002924694714289862350724451025928248176225776822981837
295,20038668997554240570909178165665757608500558774338041350112205
679,3573738143885559459576277059838545923766193315082427297305196759414595291151234536087083019631488005869345070035543779127810449716730965436621
880,3627758913155293073138544456040798040261652432988905714601721466249506182534968329286749342145527478196364685579824333317072980944143469999376935227627534231633733208978816115814107035
670,47014732053341694630045471346736637133446649052452774896655987814288227151439510822507534778297905539804721116274335258818688815785242799935
844,108663419801435145222634813321616862316676479606489199659855631147578805142541491839613138636187310021250692221912117150244483885505564704992852486535649258045967239582455392083
489,700601527838707533318724871765523284890968696066716357168446685359555050818763462119969522887130023714
937,2964380256264737027751613972484188318342902629413059592340951144698015550421029677866167691172936753460125107751808201405322412504014729683541789208526919678625616709698816597250508762424479215217
335,4585371016945309254695820765383405232040578837489482816555438621189665
738,7645281878642074485535133205944172751143011384808768193177375809620095682060320826830288084383872992695342808879708252367835721240788872451903860114461144
339,31428600503229159751339745276442091208977285345179605163923475056141186
21,10946
116,781774079430987230203437
274,818706854228831001753880637535093596811413714795418360007
460,609297663643530892791951979990217206693894175329255046444641219473596270869815908465388209600595
242,168083057059453008835412295811648513482449585399521
123,22698374052006863956975682
113,184551825793033096366333
926,14896007054512801578742209818310524063908842817951547083561278821708362662374112647765417748816759883651768989312866864684047647580235189330032874969193930262062822682405329929079442617207165593
850,1949885951587339044875793733356219760673772926586260591210358470405525665390243100575540781157408285819450131557173898143210104351541330710230926558457389046268596497514105167175
728,62160872235737806729831029584822514938714013803544740775530272072612429162488057061482763676067369954699026882945376260232993877386135562063521629425461
675,521401368331405065117389673092721167865606665536905240054000465695003287479466298469643896877133715080215034906732232054782240651067620552450
111,70492524767089125814114
903,232463163452691875116448707769659008534278699381855126493428004605356531720604355018499811475366509176270564632976516161366802138971616417014769346741007116753309016226401734111028987677602
477,2175802127494856116713672426425688880595219724476419600966267302098624954951397614199316858899137282
322,8801063578447437644962364569698707634360652047981718378070013667111
310,27332759203762391000908267962175339332906872716290689783750745455
273,505988662735923140767969869749836918999964413630219877218
927,24102245710859920684503285758169769604808048027255331491517761904539950606634308789203030505483314155722222621793264312895503279630357238993145854890126443979911926541196892709563364252562754018
726,23743340423712176064737000986732170909669210961848626881799697615201711224326534364058725181269605105114855677535016892831189038232993608822604627687368
34,5702887
885,40232462861844090389128434238541564732364078131780448061576898306103009199405081373822175980623530127985951663375242165249073319332045062588388761317543568249014325104512245165644739010
886,65097492361581603237233203672874663179834855497446498041443381583014715955555123863972831437426753700416795598516352331061931907120100794141297405153595216044749666809015355488194403823
328,157928677948851033162880158208040021697730983590298819190379481318411
704,599533884777687896776005738659978075404416227379871730343634213152746766776753741738279860246291162932098104341810018762401600714179499797853539653
884,24865029499737512848104769434333098447470777365666049979866483276911706756150042490150655456803223572430843935141110165812858587788055731552908643836051647795735341704503110322549664813
256,141693817714056513234709965875411919657707794958199867
484,63173200356011969809443437297358849022080673265589795452673441480303628721313666802004216758598573763
877,856397709485405248469486980045274123846691034158775223303529164193277713115165566524523155238196642769648985914834666167922807767415451037972376570981783526744050564093870379838646057
693,3012657015979781977998614671955615595575503271088526286912090083586765997651677082241988924535028532193715530937335691260536432447526773913318338
448,1892247019390521442608211077147886839616506438992322504018876947992022613217501281456451614651
107,10284720757613717413913
105,3928413764606871165730
687,167889621328187018603839571160601156165718032465198173590271441192035550962902993642892477664171488276167058117358975773751425901845612997090658
501,225591516161936330872512695036072072046011324913758190588638866418474627738686883405015987052796968498626
315,303124944601307480151388995590175408058857436768033423077509087810
701,141530751622060734789349637541611806906560581814825656065057782655897254318057662142341135314844769422903905867863877139246681886097354486547763701
271,193270471243015279782059101964580241188515112465021394429
923,3516470258181436632779942061407967017889567600656021732351687343954813226146279635109807764516348660489138275647928031738863616520008909996193084872671097173635385035177795631888400653504011257
929,63100498476232642947748781334650063273524938872462210066596802630788263875642730226171478759783388195096214232899395490475054206840949667316324584749446818221886675764799115348206171122332673629
893,1890069356797186843040566922231408268297264981159522283670810691222648154658923659003117747934067719372570079192721547100538523200838702490616299405353565924176929229347981652405464087413
338,19423943329837670082661223262500259061971330617623242503763837163697569
677,1365046504072321508231222244310422363877266660206444179119732408369866192876900278185575638836207240316520034980758670394197563455932861996357
309,16892574194241670428824570378554538679120491007541580961500624834
660,382258862231028574261100281936883758817863493280896798025390698127550201491037179836377303873609973810592211414348973275388364055795515120
313,115783425999770513860373944643635095356961600163955231274253486033
306,3987795824799770715342824788687062628452272409956636682999616408
307,6452389184720949856740872794933738025334109298792472139250504213
892,1168127103595313565197059121655703139196765746521048059031379147028015381017457261222224216531536039129305956087714517625797701347217670824543976357537086354573860269353297582671685161779
259,600224643828207248620196670234592075321836561403380341
703,370532318199874315782677688100794941155488404597348693204345997904322010547405701940310497780567966177501005104836947950824141300138427142200651677
258,370959230771131880927453318055001997489772178180790104
933,432497250677281381528480393402691197373775366897931686058221135332686259185238915441762738561817163093603045997815370985113923815836525621551159113325195213835357626494802244656959276220973126978
661,618507831590667692821237486561501624247987096016405159341685528690027641831713576510376480847184844186265198694299457590099717052512641561
663,1619274525412363959903575255059887007313837685313707116708761755507605485154464332857130265567979662183122608802947888455587798160820798242
506,2501848252103980047678723474640612996118441882248552061029655746089424880023811520697916190803488354459633
516,307706993434466865456401903551551578318956034208374691542093028553513056268030561242600951135606345897560112
298,84885164052257330097714121751630835360966663883732297726369399
649,1920850301309967491695705062383288298508513010920265753751523045231108313154412985175037599614903852324240126399573862950393639070921649
924,5689768398165682472981133878451278523009637608647762675604795738876774718113916506327804992150205611581315356832469416472592015530113139666919895048261416544213718823613767148595520981851577168
305,2464593359921179141398048006246675396881836888835835456250887805
10,55
138,30960598847965113057878492344
283,62232491515607091882574410635924603070626544377175485625797
925,9206238656347119105761075939859245540899205209303784407956483082831587944260196141437612756666554272070453632480397448211455632050122049663112979920932513717849103858791562780483921635355588425
702,229001566577813580993328050559183134248927822782523037139288215248424756229348039797969362465723196754597099236973070811577459414041072655652887976
919,513046096410135744956308671685999520418925177336820634944049503143741976389648656565623846131126467701745307742231909276542036009705130980205739218571236235535768705047676713655440321965324781
716,193048048973983181421514924194289363095619311241528324991492595362812366177810042904423919117787628092739003046738254876558249313623756961376768580637
252,20672849399056463095319772838289364792345825123228624
871,47725408630716931427100836606467944347137848743555937753109926287696392817941313769896270467233014298574018232891991586395808269488787648022660796180183028113926753680531994000554829
681,9356167927584356870497608935205215407421313285040837712795857869873919680576803330075673420058256777291515175125872666989233785694260034313506
736,2920237824067623672781229606443862732526217328996139578136371314074447668225985916736318773377043640301034509333760339563359693453344590128218992436965627
865,2659645867499517218328078871148874401790243225231656252449508985257357607778081333609713171997614604683342277221182387201741083382726626435517760261510979306631002155705512171340865
19,4181
31,1346269
118,2046711111473984623691759
656,55770816383139792841788949999913921345356178355268512101896904567668081960045169650757076826495336494165460988846493606642669121439650917
497,32913358638779021325852241460922292241811880064424459384950843991972540608783894735358997476926373114877
642,66157645150735582613503190798560688609301038580805243102736255965940878567193080680986437663124776762497323258851581081253588382923096
332,1082459262056433063877940200966638133809015267665311237542082678938909
454,33954995036828967457475566170409171862972815653791520497147783134532682971279633874824703400847
326,60323387178125067141700354899227346590944200352359771993651057202793
468,28624020537229717283244863695841661789309459371299941322398704536965075971940465647510004531000816
441,65172495098135102433647404982700073500075401759827878315356483347951218369680224170989749666
455,54940336057423256938071768642271418422378762132537180494862787975116607001677217386408086574545
482,24130015357889614840807962620028350479216011277190196743261610776878424511662841261217058994930287041
327,97605290770725966021179803308812675106786783237939047196728424115618
657,90239076488249662859174127312351972042383712190119924607198962997404679190315613511621050073539766940753763145551995354034341937638737762
680,5782429783698797410921331875366669483655119969958410415490661110459324389425568793988590400426768771422170105090328887861423335977529068876885
643,107045318469544833137513810461138676125700361713371062225356384423352406508989872286703546023838895248020118486827785715412687077502837
131,1066340417491710595814572169
125,59425114757512643212875125
864,1643751544152900948604476410191572140483085851943050808908288684918842989603282054121249903908003054711321078627077569096646773189167688045116239097567537140965465707045041971640448
938,4796468010215467919076529823006083464780245926722455425215511529385797164306636491296358572434288868069007497587075212013832712901412374265385928976436467726430908640666426913865194845300474316369
247,1864069667454273644225850958407065116260306867075373
290,1806885656323799249738933639586633513160792578781310139745345
535,2876752714532189363930922722155697166626212205625975055651487108897637555022358325840971027525781204722662601965
694,4874581448301122336922268895532800198289478061460705444533362455679490302313612384437870442661399928780266855508500626326652774489500305984505967
469,46314638123912707463692067318029823029991796402327083329291014906539951751195524576517845992591769
904,376133299598777812700379898628680370023318308727344486102389483621554703181438703145226910973812459072158321495558494851173542760823145862033161010191714178638551372998552842804166807985803
18,2584
723,5605042352914733135977054235984175329081972797846347142062056069216302203343442302671901445786714383823775378215668056310042563607303080014020120414082
851,3154981743854246554770335465038655003305296445751862310759350560515531855616327351955302127051265050703950127252668569838935859085566466816001149096676301042930723403512613972649
496,20341574322680408081083829243820203612317308197211964554628215486203974898255803242740333222721700974747
737,4725044054574450812753903599500310018616794055812628615041004495545648013834334910093969311006829352394308299545947912804476027787444282323684867677495517
284,100694286476841731898333719576864360661213863366454327287613
870,29495924660760642489647013020148855916737375061568504064137515306653075810241060939483954895520932111023343610904846943097162533007651451709723277579925520157875345780869307228929160
910,6749438202405646566036528344330116878577367608510319331278487323923063395123537981035948334462494041348222696506072562356190473002473827542549247906420341256327639978792400829342400405236255
253,33449372971981195681356806732944396691005381570580873
879,2242078311320349160804015718043036082054171733573840468952625315221391947825066947905636248691862060483006835747329499742497894355779460518674655899304658879188891886536343247826376546
845,175821106572520414845327458343516931136298816069226824113885039333453954959691955172184385997058966964149583805951664048998460615501688398158333015722392844504845037450228525845
567,14012222329320380360477957577902026327196843291708621628988463816224289805272203709520415969453367214046785150335122978
598,42181679476851932381453800722630865635564630497833168056520945836468719867699673941267037216629635560783613614497857812538799
514,117533612915925602811493067237404068321712639277420310444454241006724792845612101774823961637064304585513127
299,137347080577163115432025771710279131845700275212767467264610201
215,382699285659014174244530850035136059033084785
229,322615043836854783580186309282650000354271239929
956,27713991332898951849369141694887577580844268614029932119435071462261690126253987857716252505338630328337483625842233853861187686551179198305850552365314432013776222604488073014165694290306137408859517
573,251439127540686683410355036436498964627214165334435973635196551498669275073731875734673432234676222479684794771243158018
836,2313035225866225817707027721117764904725169166869482043505633015146320692879663930974607692130234475382275620027038079344779181653743608431991212041825038961140359348684288077
771,60253964960827372933304527244366949193044057526925884553628738741698207589282129327908883288937520884896591823100630758837824061866733524154469212645590764439554
995,3919377061614427623668052985592742430389065042819420493170692719480242247392252775480208752179017313071371501566248877239254299341332131655760767122899079117071192049598939666199865808814650408864891823186505
89,1779979416004714189
759,187125919574001719809716973010607637059273302371273126289603338172424177784400972089879820340803528664935315134898458711244533059056976834310723828085087250466
611,21976735970058050484769325232564213583058273190003304329511707627493988429210162443896321918015164477427513778499962325840540489
822,2743817889319451230635546056054009544681084712771464890161362822678707313593236053503308379376927808216125619202744438745782564531197937665192801118797972726433426749681736
188,871347450517368352816615810882615488381
375,1049252690665646467530632231274619718410203796555123147644873726135009824265250
163,5193981023518027157495786850488117
349,3865462327928467072415604609040860366007401579690263197296200323999931849
361,1244666864935793005828156005589143096022236302705537193166716344690085611761
639,15617701486882918434518048526595286423497607684326395142504000948882177316400502530447779058303460208548267197100828187064609006236386
638,9652270345043413654974522609387414669404107763913028837612126559647173308995786544821550244107198068426260833774548260029880682106969
162,3210056809456107725247980776292056
407,5110749320570476684599671752998282949163016220605901117918011486570203288606148368113
88,1100087778366101931
564,3307836985560054320557439403041129266216957343847351485598166655714087096026103168206590188492244960222361803886516848
799,42819299437432302617632053522679588759544125417235071019025069011950982099745888354964809941468470253059003158607459662907055750510443512830937550167717484757372564701
202,734544867157818093234908902110449296423351
348,2388987100892084569134167581129323824600775934984068529143761591653482576
389,884518773564275036335317142808498833476705778259666107927435384415468591769993989
63,6557470319842
360,769246427201094785080787978422393713094534885688979999504447628313150135520
214,236521166007575960984144537828161815236311727
604,756919526153062141627096571973853690634028007366945346870508297492815454042752769581146123725053652711202992296086569778057203
941,20318164543175877812732817413986627031026543038993485460328436877553422593761968829621411099648740111127272708264842038852142963712266582163241365346363242536543959341396913936096602060750381379541
176,2706074082469569338358691163510069157
809,5266425683405057731495444092244174522861452105372257554189984579279362348691671275244047446224217175749585504549914494508130592637252870325717753776846061280936139129709
228,199387062373213542599493807777207997205533596336
406,3158616788092986726405046228413744218774962626780900087325447529650630896453338689583
412,56679078505028747108822605166054984687178942898751709379971329540814780791115880392819
189,1409869790947669143312035591975596518914
980,2873442049110331124686847975839596483580184681281842823699466692000268066325404550898791458706068536914736664630537864515125212890415097163803163111745199726085365108928922860513125724085616811718834581485
612,35559105761336317101675609727370949148835212692110487405124336036528197882112012622415685107849500590668384026215022724033031344
772,97492963263563915914862118965031170516265320350495554360202823079704930167534387030768610600709038629529451107411889363545151124179790653827479276545795576577539
